fips,obesity_pct,poverty_pct,median_income,no_hs_diploma
19069,40.9,0.156,71041,0.0836758661
19039,43.1,0.153,65162,0.13898410719999998
19043,41,0.128,65814,0.09192861819999998
19037,39.6,0.09,73547,0.06805962850000002
18111,43.5,0.129,70836,0.11642599279999999
18083,37.7,0.172,57242,0.09904298330000005
18163,38.2,0.174,60923,0.08628031999999997
18109,37.3,0.119,74193,0.09560641729999997
19031,40.8,0.093,77777,0.04232484319999996
18001,41.7,0.173,66567,0.13031976609999996
19167,34.5,0.064,85985,0.09381003700000001
19049,32.4,0.054,102189,0.0391942354
18153,43.4,0.189,59148,0.11904604610000002
19111,37.5,0.185,60053,0.05836772509999999
19083,38.9,0.139,67903,0.06305273499999997
18151,34.8,0.13,71355,0.07872922360000001
18051,39.4,0.109,67497,0.09277846860000005
20017,38.2,0.159,62302,0.07425213679999998
18089,39.9,0.2,69182,0.09776864009999997
19005,42.3,0.17,65586,0.07456049639999995
19129,38.8,0.101,82260,0.04375489430000001
18047,40.8,0.102,77456,0.11275427429999996
19099,38.3,0.118,72394,0.06630373570000003
20063,37.7,0.13,65003,0.05555555560000003
18179,41.9,0.107,69833,0.06690436239999997
18013,35.6,0.13,72141,0.06422474519999999
19073,36,0.155,63082,0.0699614891
18131,38.7,0.145,70303,0.10466582599999996
19107,41.5,0.149,65656,0.056917562700000035
20019,40.4,0.248,49510,0.10626816110000004
18005,38.9,0.124,79870,0.07854402709999997
19033,40.5,0.131,63161,0.05525997979999997
19029,41,0.184,59509,0.06986093000000004
18059,39.5,0.058,94581,0.06507855520000005
19113,35.4,0.115,73079,0.047199146900000044
18117,39.7,0.176,59750,0.14249382359999996
18161,37.4,0.159,64648,0.1014118115
18143,41.8,0.195,62584,0.15962386129999995
18045,42.4,0.139,63747,0.10341865660000005
20059,40.3,0.129,67883,0.07770787280000002
19061,34.3,0.102,72749,0.059253917499999975
18019,43.9,0.111,71718,0.09250352289999997
18069,40,0.121,67462,0.0696382123
18057,32.5,0.045,121231,0.02709029679999997
18085,38.7,0.11,72726,0.11967249469999997
18049,41.7,0.162,60258,0.12701226860000003
19115,40,0.131,76120,0.12395041979999999
20057,39.1,0.14,68766,0.2304518566
19011,40.6,0.091,86364,0.05298050139999999
19149,39.4,0.109,74765,0.058095565499999946
19143,39.5,0.16,72569,0.1442508711
18017,47.3,0.165,54436,0.14219320150000003
18033,43.7,0.123,68933,0.07706366129999997
18129,40,0.116,76228,0.06734739430000003
19163,40.6,0.129,77100,0.05843707939999998
18003,39.5,0.174,66194,0.09670854650000005
18099,43.2,0.127,70390,0.13881275589999997
18147,39.5,0.102,77467,0.0692139275
20013,39.6,0.134,58989,0.049575289600000016
18019,43.5,0.111,71718,0.09250352289999997
20015,39,0.104,76742,0.05947567210000004
19077,37.2,0.127,78027,0.051035021500000055
20011,36.7,0.22,54428,0.08997456550000005
19047,43.1,0.136,64170,0.160063988
19051,37.5,0.156,66410,0.19691660830000002
18121,42.3,0.194,70989,0.1593725626
18065,43.6,0.168,62048,0.09367407029999997
18133,39.1,0.127,73137,0.09178038970000002
18079,40.8,0.161,61695,0.12398384640000004
18115,39.5,0.122,70757,0.06522727269999995
19021,38.1,0.166,65671,0.1945379437
18007,42.4,0.139,64671,0.10412773909999995
19001,40.1,0.133,67873,0.0545938748
18033,43.5,0.123,68933,0.07706366129999997
19105,39.6,0.119,74193,0.05602874629999999
19043,41.2,0.128,65814,0.09192861819999998
19163,40.6,0.129,77100,0.05843707939999998
20023,38.5,0.176,52424,0.12150537630000002
19079,36.5,0.114,71731,0.07437858509999995
19161,41.3,0.137,72395,0.07823571949999997
18095,36.3,0.171,62000,0.0951888876
18163,38.6,0.174,60923,0.08628031999999997
18053,41.1,0.243,53872,0.11236032240000005
19165,37.8,0.101,68695,0.04700751150000004
18181,44.7,0.149,67077,0.09703250119999995
18035,38.9,0.206,55704,0.09053486219999995
18183,39.7,0.103,76326,0.07906724060000003
19063,43.2,0.148,61500,0.12331260430000002
18169,38.1,0.136,60668,0.08186566819999996
19093,41,0.129,71238,0.0663698049
20043,37.5,0.152,63765,0.070782224
20001,37.4,0.215,54761,0.06467079870000003
19017,37.6,0.066,79410,0.04138513509999997
18097,38.4,0.207,66653,0.12302238610000005
19173,40,0.148,59116,0.07950401169999999
18137,36.2,0.13,66942,0.09376417810000004
18063,36,0.059,95323,0.06512523449999996
19147,40,0.134,64952,0.06086527389999996
18083,36.8,0.172,57242,0.09904298330000005
20025,37.2,0.174,64998,0.0755939525
19177,39.5,0.223,57666,0.10740375120000001
19109,38.2,0.123,66667,0.05317406800000002
20005,37,0.155,65818,0.05697347269999997
18023,40.2,0.141,66119,0.13646395870000005
20009,39.2,0.19,58568,0.09747292419999998
18081,38.6,0.083,91676,0.07254674589999999
19151,36.2,0.155,68654,0.08587825370000002
18101,39.1,0.163,60862,0.11287735160000001
19027,40,0.086,61806,0.0498256104
19125,40,0.082,79709,0.05419314419999999
19195,40.5,0.126,75449,0.057814248400000046
20051,36.5,0.115,59048,0.04719218089999999
19037,39.4,0.09,73547,0.06805962850000002
19103,30.4,0.105,74665,0.03755349689999998
18111,43.3,0.129,70836,0.11642599279999999
19169,35,0.092,71539,0.029053385099999995
19065,38.5,0.171,62103,0.0656934307
18131,38.7,0.145,70303,0.10466582599999996
19157,40.5,0.11,73434,0.05359927769999995
17201,42.2,0.203,65795,0.11353313759999994
18037,40,0.08,74001,0.107656066
19095,43.4,0.082,75419,0.05256355020000003
18149,42.1,0.184,61259,0.14152505979999996
20055,37.7,0.151,67640,0.2885196375
19159,43,0.204,61463,0.0655534941
19061,34.9,0.102,72749,0.059253917499999975
18073,40.2,0.1,75027,0.06932681389999995
18155,39.9,0.214,60219,0.1760573687
19073,35.8,0.155,63082,0.0699614891
20045,30.5,0.097,68561,0.0411363347
20037,38.8,0.191,52285,0.05776620269999999
19193,39.5,0.161,65984,0.1289658441
19005,42.5,0.17,65586,0.07456049639999995
19129,39.2,0.101,82260,0.04375489430000001
18029,35.4,0.094,82578,0.08750175339999999
19157,42.2,0.11,73434,0.05359927769999995
18129,40.4,0.116,76228,0.06734739430000003
19049,32.8,0.054,102189,0.0391942354
18051,39.4,0.109,67497,0.09277846860000005
19111,37.6,0.185,60053,0.05836772509999999
19015,43.4,0.095,77381,0.04271804000000001
19083,39.2,0.139,67903,0.06305273499999997
18141,36,0.184,65977,0.08805193929999999
18013,36.1,0.13,72141,0.06422474519999999
18021,43.3,0.159,62834,0.09212312040000004
19195,40.4,0.126,75449,0.057814248400000046
18177,37.9,0.229,52956,0.11655006509999999
20057,39.6,0.14,68766,0.2304518566
19167,33,0.064,85985,0.09381003700000001
18017,47.4,0.165,54436,0.14219320150000003
19019,37.6,0.124,80402,0.05363708460000005
18047,40.5,0.102,77456,0.11275427429999996
19131,40.1,0.13,74249,0.07077688689999995
19123,38.6,0.143,71332,0.05970455480000003
20063,37.4,0.13,65003,0.05555555560000003
18099,43.4,0.127,70390,0.13881275589999997
18151,35.4,0.13,71355,0.07872922360000001
19097,40.2,0.13,74910,0.06167464810000001
19115,40.2,0.131,76120,0.12395041979999999
19007,43.4,0.214,54629,0.10312677660000003
19197,40.7,0.157,74189,0.072966368
18147,39.9,0.102,77467,0.0692139275
19175,37.2,0.177,59066,0.069601574
19031,40.5,0.093,77777,0.04232484319999996
18139,39.1,0.136,65326,0.091611479
19179,41.9,0.169,61642,0.12309486130000002
20011,37.3,0.22,54428,0.08997456550000005
19149,39.4,0.109,74765,0.058095565499999946
19091,41.6,0.119,72307,0.06422018350000003
19143,40.1,0.16,72569,0.1442508711
18125,37.9,0.141,66716,0.09763210079999995
18103,44.2,0.192,59297,0.12546712250000003
18035,36.6,0.206,55704,0.09053486219999995
18003,39.4,0.174,66194,0.09670854650000005
18087,39.6,0.105,81738,0.3942981904
19145,42.9,0.169,60695,0.06818181820000002
18069,39.9,0.121,67462,0.0696382123
18085,38.9,0.11,72726,0.11967249469999997
19075,37.5,0.064,81093,0.027942717399999983
19089,38.2,0.123,67552,0.08199559329999995
20003,40.3,0.158,61742,0.10526315789999996
19071,39.9,0.149,72129,0.05037194469999995
18143,42.3,0.195,62584,0.15962386129999995
19063,42.5,0.148,61500,0.12331260430000002
19189,39.3,0.146,65086,0.05302505879999997
19093,41.4,0.129,71238,0.0663698049
20001,38,0.215,54761,0.06467079870000003
19017,38.6,0.066,79410,0.04138513509999997
18015,41.4,0.117,71740,0.10273117980000002
18159,36.5,0.124,76188,0.08266860040000001
19077,37.2,0.127,78027,0.051035021500000055
20023,38,0.176,52424,0.12150537630000002
18135,38.7,0.186,58725,0.09367475189999996
19117,39.8,0.211,59540,0.0746023938
18077,36.8,0.164,62153,0.11368040300000004
18095,36.4,0.171,62000,0.0951888876
19097,40.3,0.13,74910,0.06167464810000001
18181,44.6,0.149,67077,0.09703250119999995
19183,38.6,0.129,75136,0.06752516669999997
18091,37.1,0.216,64204,0.09505948320000002
19175,37.6,0.177,59066,0.069601574
18065,43.7,0.168,62048,0.09367407029999997
19187,41.2,0.172,63557,0.0767867928
19141,39.3,0.105,69914,0.0971185738
18133,38.4,0.127,73137,0.09178038970000002
18079,41.2,0.161,61695,0.12398384640000004
19127,44.4,0.157,64005,0.12970853289999995
18115,39.2,0.122,70757,0.06522727269999995
19081,42.2,0.107,67979,0.08439531860000005
18007,42.4,0.139,64671,0.10412773909999995
19125,39.4,0.082,79709,0.05419314419999999
19011,40.8,0.091,86364,0.05298050139999999
20043,38,0.152,63765,0.070782224
20015,38.8,0.104,76742,0.05947567210000004
20035,41.5,0.203,57549,0.08413969040000002
19079,36.6,0.114,71731,0.07437858509999995
19047,42.6,0.136,64170,0.160063988
19161,41.6,0.137,72395,0.07823571949999997
20031,36.9,0.108,67933,0.07798784599999997
19135,38.2,0.142,65959,0.05413707050000005
18093,41.8,0.161,64958,0.09649013240000004
18037,39.9,0.08,74001,0.107656066
19155,39.2,0.154,70768,0.08957399450000003
19133,42.2,0.17,59814,0.06405462529999995
18081,38.8,0.083,91676,0.07254674589999999
19027,39.7,0.086,61806,0.0498256104
18011,32.9,0.05,103970,0.05005866250000002
19137,39.7,0.178,60487,0.07371041349999996
18137,36.1,0.13,66942,0.09376417810000004
19147,40.6,0.134,64952,0.06086527389999996
18025,43.6,0.235,56019,0.14414295170000002
20041,39.5,0.126,63417,0.07583774249999997
19065,39,0.171,62103,0.0656934307
20025,36.8,0.174,64998,0.0755939525
19109,38.9,0.123,66667,0.05317406800000002
19095,43.1,0.082,75419,0.05256355020000003
19067,39.8,0.165,67582,0.05314143370000002
20027,39.8,0.146,66389,0.06790665029999998
17199,40.1,0.219,60704,0.07563865000000003
18043,37.6,0.13,79008,0.0745449655
19085,35.2,0.126,63139,0.0648828776
18023,40.4,0.141,66119,0.13646395870000005
19001,39.9,0.133,67873,0.0545938748
19009,37.8,0.137,64977,0.0797227036
18089,39.9,0.2,69182,0.09776864009999997
19013,42,0.151,61558,0.06747536009999999
19177,39.5,0.223,57666,0.10740375120000001
18055,40.4,0.151,59626,0.11858463500000005
18067,36.8,0.181,61548,0.07932750460000004
20007,38.6,0.163,59514,0.05984419259999996
18071,39.6,0.129,69753,0.1083131558
18177,38.2,0.229,52956,0.11655006509999999
19023,39.3,0.093,73033,0.0643153527
18127,39.9,0.106,79398,0.06190515460000001
20029,41.4,0.148,60403,0.041876892
20037,36.8,0.191,52285,0.05776620269999999
20041,39.4,0.126,63417,0.07583774249999997
19131,40.4,0.13,74249,0.07077688689999995
19181,38.7,0.057,92695,0.03284178530000004
19123,39,0.143,71332,0.05970455480000003
18029,35.8,0.094,82578,0.08750175339999999
18155,40.4,0.214,60219,0.1760573687
20053,39.9,0.14,65396,0.06919642859999997
19053,39.6,0.257,54409,0.10966659680000002
19087,39.1,0.159,65627,0.08561099059999999
20061,34.5,0.146,56899,0.06586000920000001
19007,43.5,0.214,54629,0.10312677660000003
18107,39.5,0.146,69928,0.11058506540000002
19193,39.1,0.161,65984,0.1289658441
18009,44.3,0.188,51799,0.10481856040000004
19121,37.2,0.067,84509,0.04704748550000004
18145,41,0.129,71548,0.09636306139999995
18073,40,0.1,75027,0.06932681389999995
20049,40.5,0.237,48121,0.0797546012
18141,35.3,0.184,65977,0.08805193929999999
19015,42.9,0.095,77381,0.04271804000000001
18165,40.6,0.164,58743,0.07393749419999995
19191,36.1,0.076,80932,0.045939294500000005
18021,42.9,0.159,62834,0.09212312040000004
18061,42.7,0.105,75443,0.08218447979999999
19091,41.4,0.119,72307,0.06422018350000003
18105,35.7,0.135,60553,0.05173036200000003
19183,38.8,0.129,75136,0.06752516669999997
18031,37.5,0.123,71150,0.09456840710000003
20047,39.9,0.163,59055,0.12305374179999995
19071,40,0.149,72129,0.05037194469999995
20021,43.7,0.199,55853,0.09101796409999996
19139,41.4,0.14,66309,0.09517375189999999
18087,40,0.105,81738,0.3942981904
20033,39.2,0.171,51956,0.04837430610000004
19089,38,0.123,67552,0.08199559329999995
19119,42.2,0.087,74790,0.04603646709999998
19075,37.5,0.064,81093,0.027942717399999983
19035,41,0.129,70197,0.06930098490000003
18139,39,0.136,65326,0.091611479
18173,34,0.089,87293,0.04505349680000004
19019,37.4,0.124,80402,0.05363708460000005
20003,40.1,0.158,61742,0.10526315789999996
19057,34.8,0.209,60599,0.06035985899999996
18075,43.6,0.206,61030,0.13133194280000005
19003,39.1,0.153,63399,0.07425555969999997
18103,44.3,0.192,59297,0.12546712250000003
19179,41.7,0.169,61642,0.12309486130000002
19141,38.8,0.105,69914,0.0971185738
19145,42.8,0.169,60695,0.06818181820000002
19197,41.3,0.157,74189,0.072966368
19045,39.3,0.18,67095,0.07335464049999996
20045,33.1,0.097,68561,0.0411363347
18041,44.8,0.203,60483,0.1412370502
18123,37.6,0.163,63098,0.08807086330000002
18027,41.7,0.133,76778,0.22823585810000002
18091,37,0.216,64204,0.09505948320000002
18125,37.7,0.141,66716,0.09763210079999995
18093,42,0.161,64958,0.09649013240000004
19187,42.2,0.172,63557,0.0767867928
19185,40.6,0.221,59904,0.11556064070000005
19189,38.4,0.146,65086,0.05302505879999997
18113,39.6,0.109,66072,0.17368042299999997
18015,41.6,0.117,71740,0.10273117980000002
19153,36.9,0.153,79509,0.07507765609999995
19081,42.5,0.107,67979,0.08439531860000005
18159,36.5,0.124,76188,0.08266860040000001
18077,36.6,0.164,62153,0.11368040300000004
19117,39.8,0.211,59540,0.0746023938
19135,38.1,0.142,65959,0.05413707050000005
20031,36.9,0.108,67933,0.07798784599999997
19101,39.7,0.186,58146,0.04616169339999998
19127,44.1,0.157,64005,0.12970853289999995
19085,35,0.126,63139,0.0648828776
19055,39.7,0.097,69339,0.07824944580000004
19059,37.2,0.087,80922,0.02686880820000004
18039,43.8,0.153,69262,0.17799065739999997
18025,43,0.235,56019,0.14414295170000002
19009,37.6,0.137,64977,0.0797227036
18135,38.7,0.186,58725,0.09367475189999996
18055,40.7,0.151,59626,0.11858463500000005
20027,39.6,0.146,66389,0.06790665029999998
19067,40,0.165,67582,0.05314143370000002
19155,39.1,0.154,70768,0.08957399450000003
19023,39.3,0.093,73033,0.0643153527
17199,39.9,0.219,60704,0.07563865000000003
19013,40.4,0.151,61558,0.06747536009999999
19133,42.7,0.17,59814,0.06405462529999995
18157,30.8,0.127,61681,0.08049313859999996
17203,37.3,0.076,90169,0.05203829520000003
19039,43.2,0.153,65162,0.13898410719999998
18109,37.8,0.119,74193,0.09560641729999997
20039,37.3,0.218,54613,0.05847145490000005
19041,35.2,0.149,72021,0.05102309650000003
18107,39.2,0.146,69928,0.11058506540000002
18171,41.4,0.122,74750,0.07980132449999999
19053,41.7,0.257,54409,0.10966659680000002
18175,41.5,0.181,55682,0.1192669891
18167,42.6,0.211,50665,0.09587979950000003
18011,32.4,0.05,103970,0.05005866250000002
19025,40.3,0.144,63597,0.06287170769999995
19137,39.5,0.178,60487,0.07371041349999996
18145,41.2,0.129,71548,0.09636306139999995
25027,32.6,0.134,93561,0.08689943209999995
23027,34.3,0.185,68345,0.06295480340000004
20103,39.8,0.09,83086,0.06600424569999996
26025,42.5,0.194,58617,0.09085754170000004
22009,43.2,0.373,44650,0.22959202860000005
20121,35,0.082,85620,0.05235092470000002
22103,37.4,0.145,78484,0.08595870780000003
20155,44,0.145,62470,0.08814790360000002
20133,39.9,0.195,53085,0.07670944260000001
22071,34.2,0.326,53729,0.10853618490000005
25007,25.5,0.116,94059,0.04754139489999998
22083,43.1,0.371,45093,0.2048639431
20169,41.1,0.139,63587,0.07100914930000002
22101,44.9,0.311,51179,0.19413852740000004
24047,33.5,0.143,75459,0.06303682499999996
24035,29.4,0.079,112527,0.06406441929999995
20137,42.9,0.175,57738,0.07715658989999996
25011,26.1,0.146,71256,0.06078062110000004
22105,43,0.264,55432,0.16130052289999997
24003,34.5,0.069,116956,0.06220528329999997
24510,38.7,0.262,58616,0.1279718031
24037,37.2,0.105,102345,0.07630595309999999
20099,41.3,0.207,49874,0.10197947210000002
23025,36.7,0.18,56422,0.07147547870000004
26011,38.4,0.228,56213,0.11375661380000002
24009,35.9,0.064,124486,0.05091813249999999
20129,38.4,0.192,58093,0.13301023160000003
22047,42.9,0.316,54265,0.18974141190000005
20159,39.5,0.15,62922,0.07060755340000002
20117,37.4,0.112,64514,0.09042322690000004
20101,37,0.141,64875,0.04962546820000002
25025,25.2,0.203,91386,0.1239279861
20107,37.2,0.166,62431,0.05874692520000002
22067,44.8,0.45,37255,0.16928994080000004
20119,37,0.133,71572,0.1536345776
22121,41.3,0.194,73173,0.10597798130000002
22049,45.1,0.277,51215,0.14336951389999997
22045,42.5,0.332,51770,0.1681661204
22037,42.2,0.231,58360,0.15308607610000002
26013,40.3,0.191,55856,0.07905329250000004
20115,39.7,0.123,62268,0.07690390130000002
23029,39.8,0.207,48104,0.08842422940000005
20175,43.4,0.183,66540,0.2805283138
20173,38.6,0.175,67435,0.10494319839999999
22109,41.3,0.221,62566,0.1673424872
20177,38.3,0.134,63612,0.06546139790000005
26003,36.1,0.16,62543,0.06376133370000003
22115,39.4,0.211,55872,0.12435905970000005
20185,41,0.165,54808,0.07373774060000005
20111,39.9,0.149,55659,0.1082665022
25017,23.8,0.076,123288,0.06564039899999996
25001,26.3,0.115,89448,0.03617343910000004
22043,39.6,0.254,58560,0.18513100989999998
25019,27.7,0.066,108671,0.0400956938
20109,39.8,0.146,60216,0.07772561290000002
22027,48.5,0.375,39576,0.2062051077
20125,38.9,0.198,53379,0.10126461470000003
24013,37.7,0.058,113885,0.051259459299999977
22123,40.1,0.303,47030,0.16311951179999995
24011,41.7,0.163,63491,0.15992292870000002
25005,32.1,0.184,81047,0.13752098589999995
20097,40.2,0.133,56222,0.10722891570000004
20163,40.6,0.141,59998,0.0781075028
20207,39.6,0.193,40327,0.08863443599999998
22119,44.7,0.288,47088,0.13757692
24001,36.6,0.223,54759,0.1027497288
26015,36.6,0.106,75377,0.06915610679999995
22055,34.5,0.213,64181,0.10083643399999997
26029,35,0.13,78405,0.04682426949999996
22001,41.7,0.315,43133,0.19317429639999995
23013,28.8,0.13,70533,0.0570482618
24015,40.8,0.128,87592,0.08458045839999995
20189,41.7,0.147,68600,0.2620435716
22089,37.7,0.19,81482,0.1093420678
22039,44.9,0.284,46178,0.20879851770000002
26031,41,0.229,61488,0.10309433209999996
22023,36.4,0.186,66189,0.11867219920000005
24029,36.4,0.191,69781,0.08195780109999995
20167,41.8,0.18,55415,0.07476051650000004
26019,35.4,0.141,65594,0.06082341130000002
22093,43.7,0.23,64089,0.1137707282
24017,41.9,0.09,105141,0.056755289299999956
26011,38.6,0.228,56213,0.11375661380000002
24025,35.4,0.077,104553,0.05372011089999995
20067,35.7,0.157,65399,0.1887661142
24045,39.6,0.198,70975,0.10602157710000004
25013,35.2,0.264,67155,0.12822701150000004
22107,48.4,0.471,35670,0.19140083220000004
22031,44.4,0.24,53165,0.14996480970000003
20085,37.8,0.121,73051,0.060151211899999946
23023,29.6,0.109,83180,0.05226283570000001
20171,38.6,0.089,73436,0.10858806399999998
22053,42.5,0.231,62563,0.17259570489999998
25015,22.2,0.117,80839,0.045153612300000034
22057,47.2,0.257,60107,0.17149883119999998
20181,39.3,0.182,57628,0.08256639499999996
20161,26.4,0.129,63076,0.038839248699999995
23003,40,0.152,56361,0.08817671189999998
22045,42.4,0.332,51770,0.1681661204
22049,44.9,0.277,51215,0.14336951389999997
20071,36.9,0.145,70566,0.1036144578
20077,41.9,0.195,54423,0.10277324629999995
20143,38.3,0.113,66956,0.05204736060000004
23031,33.1,0.089,85445,0.04903735499999995
22097,40.5,0.299,43051,0.194186395
20121,34.7,0.082,85620,0.05235092470000002
25021,23.4,0.066,123449,0.0564059764
24009,36.3,0.064,124486,0.05091813249999999
20175,42.7,0.183,66540,0.2805283138
20159,40.6,0.15,62922,0.07060755340000002
22019,42.9,0.252,63912,0.10605668059999995
23025,37.2,0.18,56422,0.07147547870000004
25025,24.2,0.203,91386,0.1239279861
20117,37.5,0.112,64514,0.09042322690000004
20195,40.5,0.124,56168,0.03569751060000004
22113,42.6,0.236,53711,0.1593298032
20105,40.2,0.155,53667,0.03811338730000002
22101,45,0.311,51179,0.19413852740000004
20201,34.4,0.121,58302,0.0552500655
22021,38.6,0.29,48050,0.171990172
25023,29.7,0.085,107828,0.06764512759999997
20075,40,0.15,72657,0.1416337286
20209,40.7,0.216,61088,0.18096181050000004
22127,46,0.307,48430,0.15647314499999998
22033,35.3,0.25,60205,0.0917516545
20187,40.2,0.141,74063,0.23619631900000004
22063,38.9,0.181,73745,0.12441363279999995
22075,38.4,0.195,71460,0.14358841440000003
20089,39.8,0.173,56505,0.06213151930000005
20127,36.9,0.179,65283,0.07110665999999999
22029,45.6,0.347,43136,0.16437240369999995
24047,33.1,0.143,75459,0.06303682499999996
20155,44.5,0.145,62470,0.08814790360000002
26021,38.8,0.17,62758,0.07677413379999998
20091,31.2,0.049,103085,0.03529184559999998
22007,38.4,0.267,54511,0.21782245469999995
26033,36.4,0.175,59852,0.07161855589999999
23017,35,0.194,60220,0.07389912470000004
25011,26.3,0.146,71256,0.06078062110000004
24003,34.2,0.069,116956,0.06220528329999997
20137,42.7,0.175,57738,0.07715658989999996
23029,39.9,0.207,48104,0.08842422940000005
24037,37.4,0.105,102345,0.07630595309999999
23009,29.4,0.132,72647,0.05046064630000002
20103,39.5,0.09,83086,0.06600424569999996
24019,41.9,0.232,63087,0.1318245749
20169,41.5,0.139,63587,0.07100914930000002
20157,41.2,0.161,54981,0.051718892599999955
22053,42.7,0.231,62563,0.17259570489999998
25019,26.9,0.066,108671,0.0400956938
22097,40.4,0.299,43051,0.194186395
25015,24.4,0.117,80839,0.045153612300000034
22065,50.1,0.481,34704,0.23889063980000003
20191,39.8,0.135,63049,0.05975070900000001
26007,41.3,0.196,53480,0.06902302309999997
22059,38.6,0.239,57556,0.19610516069999995
22115,38.5,0.211,55872,0.12435905970000005
22099,45.3,0.27,54516,0.1712139748
20185,41.5,0.165,54808,0.07373774060000005
22035,51.7,0.528,34604,0.3092546064
20077,42.1,0.195,54423,0.10277324629999995
20081,41.8,0.16,68202,0.25171232880000005
22093,43.7,0.23,64089,0.1137707282
20095,39.8,0.152,54731,0.09362783419999998
24017,41.3,0.09,105141,0.056755289299999956
20123,39.3,0.136,60486,0.056148373999999945
24021,34.3,0.073,114089,0.06582939499999996
22013,47.6,0.342,39743,0.13974187810000005
26017,38,0.161,59523,0.08170543460000002
22081,43.9,0.344,46817,0.18759904910000003
22107,49.2,0.471,35670,0.19140083220000004
23019,38,0.13,65215,0.05468799339999997
26019,35.4,0.141,65594,0.06082341130000002
25005,32,0.184,81047,0.13752098589999995
22031,44.2,0.24,53165,0.14996480970000003
22019,43,0.252,63912,0.10605668059999995
20189,41.3,0.147,68600,0.2620435716
22095,41.8,0.279,63183,0.1326215637
20207,39.5,0.193,40327,0.08863443599999998
24001,37.4,0.223,54759,0.1027497288
20127,36.7,0.179,65283,0.07110665999999999
26015,37,0.106,75377,0.06915610679999995
20153,42.4,0.126,63255,0.04582651390000003
23021,34.6,0.2,51787,0.08002080389999999
22123,40.3,0.303,47030,0.16311951179999995
25009,30,0.125,96303,0.09859877959999996
20093,37.9,0.146,71237,0.1468416735
20089,39.1,0.173,56505,0.06213151930000005
24005,34.2,0.103,86807,0.08301364460000005
22001,41.8,0.315,43133,0.19317429639999995
26023,36,0.204,57641,0.11352135370000005
25003,31.2,0.165,74535,0.06304104929999998
22039,44.7,0.284,46178,0.20879851770000002
25001,26.8,0.115,89448,0.03617343910000004
20111,37.8,0.149,55659,0.1082665022
26027,36.1,0.167,68720,0.09805086119999995
22051,41.5,0.232,61168,0.13449510399999998
20205,39.8,0.183,54164,0.08381016490000004
22111,37,0.287,52753,0.13611859839999996
22117,45.6,0.311,45073,0.15913049089999998
24039,38.4,0.267,51841,0.1504674546
22079,40.7,0.259,52379,0.1258241053
24013,37.4,0.058,113885,0.051259459299999977
20107,36.9,0.166,62431,0.05874692520000002
24043,39,0.154,71685,0.11324577719999995
22109,41,0.221,62566,0.1673424872
20183,39,0.155,55568,0.051070221599999965
20143,38.3,0.113,66956,0.05204736060000004
24019,41.8,0.232,63087,0.1318245749
24027,30,0.063,140113,0.04748813460000001
26009,36.4,0.157,72369,0.056033773799999964
22087,42.2,0.257,52139,0.18731978579999997
26021,38.9,0.17,62758,0.07677413379999998
20145,38.2,0.15,64704,0.10579293339999996
23005,26.7,0.073,96255,0.034984267999999985
23015,31,0.138,74569,0.05143869290000003
20187,39.5,0.141,74063,0.23619631900000004
20199,37.3,0.222,61157,0.07821782180000003
22063,38.6,0.181,73745,0.12441363279999995
22125,39.3,0.19,74368,0.15405057870000005
22029,45.9,0.347,43136,0.16437240369999995
20083,36.4,0.123,66919,0.04675324680000004
22061,42.6,0.273,47851,0.10609215859999999
20091,30.9,0.049,103085,0.03529184559999998
20075,40.2,0.15,72657,0.1416337286
22007,38.3,0.267,54511,0.21782245469999995
20131,38.7,0.086,74744,0.06321665659999998
22127,45.9,0.307,48430,0.15647314499999998
24023,36.2,0.146,65991,0.1014978138
20087,34.4,0.094,81301,0.04813284360000003
22033,36.6,0.25,60205,0.0917516545
22017,42.2,0.317,50773,0.12497488700000003
23017,34.6,0.194,60220,0.07389912470000004
23009,29.4,0.132,72647,0.05046064630000002
25021,23.5,0.066,123449,0.0564059764
20201,34,0.121,58302,0.0552500655
23001,36.1,0.166,63456,0.07534903959999995
22021,38.8,0.29,48050,0.171990172
22075,38.7,0.195,71460,0.14358841440000003
25003,31.5,0.165,74535,0.06304104929999998
25023,29.7,0.085,107828,0.06764512759999997
24031,25.9,0.071,125076,0.08752052899999996
20209,40.7,0.216,61088,0.18096181050000004
20141,38.8,0.153,54638,0.04752396169999995
22113,42.8,0.236,53711,0.1593298032
20153,41.9,0.126,63255,0.04582651390000003
20195,40.3,0.124,56168,0.03569751060000004
20105,40.5,0.155,53667,0.03811338730000002
20073,40.7,0.209,59179,0.07534562209999995
20157,41.6,0.161,54981,0.051718892599999955
23031,32.9,0.089,85445,0.04903735499999995
20139,41.5,0.134,69666,0.07641286570000005
24033,42.2,0.139,97171,0.13261434169999997
22117,45.5,0.311,45073,0.15913049089999998
20065,36.7,0.156,53247,0.046312178400000015
20079,36.5,0.106,67078,0.0817161716
22003,44.2,0.234,47937,0.20740833130000003
22085,44.9,0.245,53183,0.14319698670000003
22077,40,0.278,57045,0.18462603879999995
26005,35.6,0.122,78772,0.07947680069999996
24005,34,0.103,86807,0.08301364460000005
20071,36.8,0.145,70566,0.1036144578
22051,41.6,0.232,61168,0.13449510399999998
22091,42.9,0.351,46835,0.18898372900000004
20069,39.5,0.118,77786,0.2223152022
25027,32.5,0.134,93561,0.08689943209999995
